2022-06-26T03:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T04:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T05:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T06:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T07:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T08:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T09:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T10:30:02+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T11:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T12:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T13:30:01+02:00;"Genol Lagerhaus Pregarten-Gallneukirchen";2.044
2022-06-26T14:30:02+02:00;"AVIA XPress TS Raml";2.042
2022-06-26T15:30:02+02:00;"AVIA XPress TS Raml";2.042
2022-06-26T16:30:01+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T17:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T18:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T19:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T20:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T21:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T22:30:02+02:00;"AVIA XPress TS Raml";2.036
2022-06-26T23:30:01+02:00;"AVIA XPress TS Raml";2.036
2022-06-27T00:30:01+02:00;"PINK - so pink, so clever";2.026
2022-06-27T01:30:01+02:00;"PINK - so pink, so clever";2.026
2022-06-27T02:30:01+02:00;"PINK - so pink, so clever";2.026
2022-06-27T03:30:02+02:00;"PINK - so pink, so clever";2.026
2022-06-27T04:30:02+02:00;"PINK - so pink, so clever";2.026
2022-06-27T05:30:02+02:00;"PINK - so pink, so clever";2.026
